Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN,Categoria
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Puma+2023,Fashion Revolution+Fashion Transparency Index 2023,Puma,2023,6.6399545215046025,,,,,,DE0006969603;US7458781082;US7458782072,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Puma+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Puma,2023,5.777737773332444,,,,,,DE0006969603;US7458781082;US7458782072,Environment
https://wikirate.org/~15202791,Fashion Revolution+Zero Deforestation Progress,Puma,2023,Yes,https://wikirate.org/~15072139,15202791.0,https://annual-report.puma.com/2021/downloads/puma-ar-2021_annual-report.pdf,1.0,"Page(s) 16, Page(s) 116117",DE0006969603;US7458781082;US7458782072,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+H_M+2023,Fashion Revolution+Fashion Transparency Index 2023,H&M,2023,7.109952921622202,,,,,,SE0000106270;SE0000106288;SE0000157521;SE0000157539;SE0000160731;SE0000160749,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+H_M+2023,Fashion Revolution+5. Spotlight Issues Score (2023),H&M,2023,6.4443777733324445,,,,,,SE0000106270;SE0000106288;SE0000157521;SE0000157539;SE0000160731;SE0000160749,Environment
https://wikirate.org/~15176563,Fashion Revolution+Zero Deforestation Progress,H&M,2023,Yes,https://wikirate.org/~15075922,15176563.0,https://hmgroup.com/sustainability/sustainability-reporting/,2.0,"Page(s) 33, Page(s) Sustainability Disclosure 2021",SE0000106270;SE0000106288;SE0000157521;SE0000157539;SE0000160731;SE0000160749,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Marks_and_Spencer_Group_plc+2023,Fashion Revolution+Fashion Transparency Index 2023,Marks and Spencer Group plc,2023,3.809988257151323,,,,,,GB0031274896,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Marks_and_Spencer_Group_plc+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Marks and Spencer Group plc,2023,2.7777666666666665,,,,,,GB0031274896,Environment
https://wikirate.org/~15190617,Fashion Revolution+Zero Deforestation Progress,Marks and Spencer Group plc,2023,No,https://wikirate.org/~15073909,15190617.0,https://corporate.marksandspencer.com/sustainability/our-products/ch-raw-materials/mmcf,1.0,,GB0031274896,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Gap_inc+2023,Fashion Revolution+Fashion Transparency Index 2023,Gap inc.,2023,4.809966112175446,,,,,,US3647601083;US3647602073;US364760AA65;US364760AB49;US364760AC22;US364760AD05;US364760AE87;US364760AF52;US364760AG36;US364760AH19;US364760AJ74;US364760AK48;US364760AL21;US364760AM04;US364760AN86;US364760AP35;US364760AQ18;USU36547AC86;USU36547AD69;USU36547AE43;USU36547AF18;USU36547AG90,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Gap_inc+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Gap inc.,2023,3.7777711111111114,,,,,,US3647601083;US3647602073;US364760AA65;US364760AB49;US364760AC22;US364760AD05;US364760AE87;US364760AF52;US364760AG36;US364760AH19;US364760AJ74;US364760AK48;US364760AL21;US364760AM04;US364760AN86;US364760AP35;US364760AQ18;USU36547AC86;USU36547AD69;USU36547AE43;USU36547AF18;USU36547AG90,Environment
https://wikirate.org/~15150847,Fashion Revolution+Zero Deforestation Progress,Gap inc.,2023,No,https://wikirate.org/~15082474,15150847.0,https://www.gapinc.com/en-us/values/sustainability,1.0,,US3647601083;US3647602073;US364760AA65;US364760AB49;US364760AC22;US364760AD05;US364760AE87;US364760AF52;US364760AG36;US364760AH19;US364760AJ74;US364760AK48;US364760AL21;US364760AM04;US364760AN86;US364760AP35;US364760AQ18;USU36547AC86;USU36547AD69;USU36547AE43;USU36547AF18;USU36547AG90,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Asos+2023,Fashion Revolution+Fashion Transparency Index 2023,Asos,2023,4.999942662832959,,,,,,GB0030927254;US00212V1052,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Asos+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Asos,2023,3.111055546664889,,,,,,GB0030927254;US00212V1052,Environment
https://wikirate.org/~15148123,Fashion Revolution+Zero Deforestation Progress,Asos,2023,No,https://wikirate.org/~15079961,15148123.0,https://www.asosplc.com/,1.0,,GB0030927254;US00212V1052,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Carrefour_S_A+2023,Fashion Revolution+Fashion Transparency Index 2023,Carrefour S.A.,2023,2.3500027384623383,,,,,,FR0000045650;FR0000045668;FR0000120172;FR0000965527;FR0013383213;FR0013419736;FR0013505260;FR0014009DZ6;FR0014009E07;FR001400D0F9;FR001400HU68;FR001400LUK3;FR0126844838;FR0126844861;FR0126845090;FR0126846247;FR0126846254;FR0126864760;FR0126865189;FR0126867730;FR0126871534;FR0126872144;FR0126872987;FR0126873068;FR0126873076;FR0126894775;FR0126894791;FR0126894916;FR0126936006;FR0126968850;FR0126969411;FR0126969650;FR0126970039;FR0126970104;FR0126970153;FR0126971987;FR0127006502;FR0127009688;FR0127010405;FR0127433516;FR0127657460;FR0127684613;FR0127770222;FR0128482116;FR0128506591;FR0128506773;FR0128508035;FR0128513357;FR0128514074;FR0128537893;FR0128539527;FR0128540228;FR0128567189;FR0128567379;FR0128567759;FR0128567775;FR0128567809;FR0128567833;FR0128568021;FR0128568260;FR0128580992;FR0128607316;FR0128608660;FR0128609320;FR0128633767;FR0128633957;FR0128635010;FR0128636786;FR0128637768;FR0128637974;FR0128638063;FR0128638113;FR0128638386;FR0128638451;FR0128638469;FR0128638683;FR0128638691;FR0128638709;FR0128638717;FR0128638725;FR0128638782;FR0128638840;FR0128638899;FR0128639186;FR0128639384;FR0128657337;FR0128657469;FR0128659168;FR0128659804;FR0128662394;FR0128663533;FR0128664291;FR0128664853;FR0128664903;FR0128666445;FR0128668045;FR0128668276;FR0128668359;FR0128668367;FR0128668581;FR0128669845;FR0128691211;FR0128692953;FR0128693423;FR0128716711;FR0128718121;FR0128719046;US1444302046,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Carrefour_S_A+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Carrefour S.A.,2023,0.5555644444444444,,,,,,FR0000045650;FR0000045668;FR0000120172;FR0000965527;FR0013383213;FR0013419736;FR0013505260;FR0014009DZ6;FR0014009E07;FR001400D0F9;FR001400HU68;FR001400LUK3;FR0126844838;FR0126844861;FR0126845090;FR0126846247;FR0126846254;FR0126864760;FR0126865189;FR0126867730;FR0126871534;FR0126872144;FR0126872987;FR0126873068;FR0126873076;FR0126894775;FR0126894791;FR0126894916;FR0126936006;FR0126968850;FR0126969411;FR0126969650;FR0126970039;FR0126970104;FR0126970153;FR0126971987;FR0127006502;FR0127009688;FR0127010405;FR0127433516;FR0127657460;FR0127684613;FR0127770222;FR0128482116;FR0128506591;FR0128506773;FR0128508035;FR0128513357;FR0128514074;FR0128537893;FR0128539527;FR0128540228;FR0128567189;FR0128567379;FR0128567759;FR0128567775;FR0128567809;FR0128567833;FR0128568021;FR0128568260;FR0128580992;FR0128607316;FR0128608660;FR0128609320;FR0128633767;FR0128633957;FR0128635010;FR0128636786;FR0128637768;FR0128637974;FR0128638063;FR0128638113;FR0128638386;FR0128638451;FR0128638469;FR0128638683;FR0128638691;FR0128638709;FR0128638717;FR0128638725;FR0128638782;FR0128638840;FR0128638899;FR0128639186;FR0128639384;FR0128657337;FR0128657469;FR0128659168;FR0128659804;FR0128662394;FR0128663533;FR0128664291;FR0128664853;FR0128664903;FR0128666445;FR0128668045;FR0128668276;FR0128668359;FR0128668367;FR0128668581;FR0128669845;FR0128691211;FR0128692953;FR0128693423;FR0128716711;FR0128718121;FR0128719046;US1444302046,Environment
https://wikirate.org/~15097610,Fashion Revolution+Zero Deforestation Progress,Carrefour S.A.,2023,No,https://wikirate.org/~15064315,15097610.0,https://www.carrefour.com/en/actuality/tex-sharing-its-responsible-commitments,1.0,,FR0000045650;FR0000045668;FR0000120172;FR0000965527;FR0013383213;FR0013419736;FR0013505260;FR0014009DZ6;FR0014009E07;FR001400D0F9;FR001400HU68;FR001400LUK3;FR0126844838;FR0126844861;FR0126845090;FR0126846247;FR0126846254;FR0126864760;FR0126865189;FR0126867730;FR0126871534;FR0126872144;FR0126872987;FR0126873068;FR0126873076;FR0126894775;FR0126894791;FR0126894916;FR0126936006;FR0126968850;FR0126969411;FR0126969650;FR0126970039;FR0126970104;FR0126970153;FR0126971987;FR0127006502;FR0127009688;FR0127010405;FR0127433516;FR0127657460;FR0127684613;FR0127770222;FR0128482116;FR0128506591;FR0128506773;FR0128508035;FR0128513357;FR0128514074;FR0128537893;FR0128539527;FR0128540228;FR0128567189;FR0128567379;FR0128567759;FR0128567775;FR0128567809;FR0128567833;FR0128568021;FR0128568260;FR0128580992;FR0128607316;FR0128608660;FR0128609320;FR0128633767;FR0128633957;FR0128635010;FR0128636786;FR0128637768;FR0128637974;FR0128638063;FR0128638113;FR0128638386;FR0128638451;FR0128638469;FR0128638683;FR0128638691;FR0128638709;FR0128638717;FR0128638725;FR0128638782;FR0128638840;FR0128638899;FR0128639186;FR0128639384;FR0128657337;FR0128657469;FR0128659168;FR0128659804;FR0128662394;FR0128663533;FR0128664291;FR0128664853;FR0128664903;FR0128666445;FR0128668045;FR0128668276;FR0128668359;FR0128668367;FR0128668581;FR0128669845;FR0128691211;FR0128692953;FR0128693423;FR0128716711;FR0128718121;FR0128719046;US1444302046,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Adidas_AG+2023,Fashion Revolution+Fashion Transparency Index 2023,Adidas AG,2023,5.599960613818694,,,,,,DE000A1EWWW0;US00687A1079;US00687P1049,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Adidas_AG+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Adidas AG,2023,3.8888333288879995,,,,,,DE000A1EWWW0;US00687A1079;US00687P1049,Environment
https://wikirate.org/~15141089,Fashion Revolution+Zero Deforestation Progress,Adidas AG,2023,No,https://wikirate.org/~15079365,15141089.0,https://www.adidas-group.com/en/sustainability/sustainability-contact/,1.0,,DE000A1EWWW0;US00687A1079;US00687P1049,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Burberry_Group_plc+2023,Fashion Revolution+Fashion Transparency Index 2023,Burberry Group plc,2023,3.829990879785095,,,,,,GB0031743007;US12082W1053;US12082W2044,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Burberry_Group_plc+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Burberry Group plc,2023,4.333315551110222,,,,,,GB0031743007;US12082W1053;US12082W2044,Environment
https://wikirate.org/~15153644,Fashion Revolution+Zero Deforestation Progress,Burberry Group plc,2023,No,https://wikirate.org/~15069618,15153644.0,https://www.burberryplc.com/en/index.html,1.0,,GB0031743007;US12082W1053;US12082W2044,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Nike_Inc+2023,Fashion Revolution+Fashion Transparency Index 2023,Nike Inc.,2023,4.989983015415815,,,,,,US653922AA25;US653922AB08;US653922AC80;US653922AD63;US653922AE47;US653922AF12;US653922AG94;US653922AH77;US653922AJ34;US653922AK07;US653922AL89;US653922AM62;US653922AN46;US653922AP93;US653922AQ76;US653922AR59;US653922AS33;US653922AT16;US653922AU88;US653922AV61;US653922AW45;US653922AX28;US653922AY01;US653922AZ75;US653922BA16;US653922BB98;US653922BC71;US653922BD54;US653922BE38;US653922BF03;US653922BG85;US653922BH68;US653922BJ25;US653922BK97;US653922BL70;US653922BM53;US653922BN37;US653922BP84;US653922BQ67;US653922BR41;US653922BS24;US653922BT07;US653922BU79;US653922BV52;US653922BW36;US653922BX19;US653922BY91;US653922BZ66;US653922CA07;US653922CB89;US6541061031;US6541062021;US654106AA13;US654106AB95;US654106AC78;US654106AD51;US654106AE35;US654106AF00;US654106AG82;US654106AH65;US654106AJ22;US654106AK94;US654106AL77;US654106AM50,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Nike_Inc+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Nike Inc.,2023,3.888884444444445,,,,,,US653922AA25;US653922AB08;US653922AC80;US653922AD63;US653922AE47;US653922AF12;US653922AG94;US653922AH77;US653922AJ34;US653922AK07;US653922AL89;US653922AM62;US653922AN46;US653922AP93;US653922AQ76;US653922AR59;US653922AS33;US653922AT16;US653922AU88;US653922AV61;US653922AW45;US653922AX28;US653922AY01;US653922AZ75;US653922BA16;US653922BB98;US653922BC71;US653922BD54;US653922BE38;US653922BF03;US653922BG85;US653922BH68;US653922BJ25;US653922BK97;US653922BL70;US653922BM53;US653922BN37;US653922BP84;US653922BQ67;US653922BR41;US653922BS24;US653922BT07;US653922BU79;US653922BV52;US653922BW36;US653922BX19;US653922BY91;US653922BZ66;US653922CA07;US653922CB89;US6541061031;US6541062021;US654106AA13;US654106AB95;US654106AC78;US654106AD51;US654106AE35;US654106AF00;US654106AG82;US654106AH65;US654106AJ22;US654106AK94;US654106AL77;US654106AM50,Environment
https://wikirate.org/~15197735,Fashion Revolution+Zero Deforestation Progress,Nike Inc.,2023,No,https://wikirate.org/~15068683,15197735.0,https://purpose.nike.com/,1.0,,US653922AA25;US653922AB08;US653922AC80;US653922AD63;US653922AE47;US653922AF12;US653922AG94;US653922AH77;US653922AJ34;US653922AK07;US653922AL89;US653922AM62;US653922AN46;US653922AP93;US653922AQ76;US653922AR59;US653922AS33;US653922AT16;US653922AU88;US653922AV61;US653922AW45;US653922AX28;US653922AY01;US653922AZ75;US653922BA16;US653922BB98;US653922BC71;US653922BD54;US653922BE38;US653922BF03;US653922BG85;US653922BH68;US653922BJ25;US653922BK97;US653922BL70;US653922BM53;US653922BN37;US653922BP84;US653922BQ67;US653922BR41;US653922BS24;US653922BT07;US653922BU79;US653922BV52;US653922BW36;US653922BX19;US653922BY91;US653922BZ66;US653922CA07;US653922CB89;US6541061031;US6541062021;US654106AA13;US654106AB95;US654106AC78;US654106AD51;US654106AE35;US654106AF00;US654106AG82;US654106AH65;US654106AJ22;US654106AK94;US654106AL77;US654106AM50,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Louis_Vuitton_Malletier_SA_LVMH+2023,Fashion Revolution+Fashion Transparency Index 2023,Louis Vuitton Malletier SA (LVMH),2023,2.879974912154646,,,,,,,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Louis_Vuitton_Malletier_SA_LVMH+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Louis Vuitton Malletier SA (LVMH),2023,2.8888733333333336,,,,,,,Environment
https://wikirate.org/~15187801,Fashion Revolution+Zero Deforestation Progress,Louis Vuitton Malletier SA (LVMH),2023,Yes,https://wikirate.org/~15071514,15187801.0,https://www.lvmh.com/lvmh-2022-universal-registration-document,1.0,"Page(s) 85,",,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Hugo_Boss_AG+2023,Fashion Revolution+Fashion Transparency Index 2023,Hugo Boss AG,2023,5.479986523112923,,,,,,DE000A1PHFF7;US4445601069,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Hugo_Boss_AG+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Hugo Boss AG,2023,4.333326666666667,,,,,,DE000A1PHFF7;US4445601069,Environment
https://wikirate.org/~15175996,Fashion Revolution+Zero Deforestation Progress,Hugo Boss AG,2023,No,https://wikirate.org/~15075656,15175996.0,https://group.hugoboss.com/en/sustainability/planet/packaging-logistics,1.0,,DE000A1PHFF7;US4445601069,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Macy_s+2023,Fashion Revolution+Fashion Transparency Index 2023,Macy's,2023,0.6600126153846153,,,,,,US31410HAH49;US31410HAJ05;US31410HAK77;US31410HAL50;US31410HAM34;US31410HAN17;US31410HAP64;US31410HAQ48;US31410HAR21;US31410HAS04;US31410HAT86;US31410JAC18;US55616P1049;US55616PAA21;USU5561NAA47,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Macy_s+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Macy's,2023,0.4444444444444444,,,,,,US31410HAH49;US31410HAJ05;US31410HAK77;US31410HAL50;US31410HAM34;US31410HAN17;US31410HAP64;US31410HAQ48;US31410HAR21;US31410HAS04;US31410HAT86;US31410JAC18;US55616P1049;US55616PAA21;USU5561NAA47,Environment
https://wikirate.org/~15117537,Fashion Revolution+Zero Deforestation Progress,Macy's,2023,No,https://wikirate.org/~15064650,15117537.0,https://www.macysinc.com/sustainability/sustainability,1.0,,US31410HAH49;US31410HAJ05;US31410HAK77;US31410HAL50;US31410HAM34;US31410HAN17;US31410HAP64;US31410HAQ48;US31410HAR21;US31410HAS04;US31410HAT86;US31410JAC18;US55616P1049;US55616PAA21;USU5561NAA47,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Boohoo_Group_plc_trading_as_Debenhams_Group+2023,Fashion Revolution+Fashion Transparency Index 2023,Boohoo Group plc (trading as Debenhams Group),2023,2.4299688182466337,,,,,,,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Boohoo_Group_plc_trading_as_Debenhams_Group+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Boohoo Group plc (trading as Debenhams Group),2023,2.1110888844435554,,,,,,,Environment
https://wikirate.org/~15152537,Fashion Revolution+Zero Deforestation Progress,Boohoo Group plc (trading as Debenhams Group),2023,No,https://wikirate.org/~15080353,15152537.0,https://www.boohooplc.com/group,1.0,,,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Nordstrom+2023,Fashion Revolution+Fashion Transparency Index 2023,Nordstrom,2023,2.6099904615392613,,,,,,US6556641008;US655664AH33;US655664AJ98;US655664AK61;US655664AL45;US655664AM28;US655664AN01;US655664AP58;US655664AQ32;US655664AR15;US655664AS97;US655664AT70;US655664AU44;US655664AV27;US655664AW00;US655664AX82;US655664AY65;USU04167AA77;USU04167AB50;USU04167AC34;USU04167AD17,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Nordstrom+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Nordstrom,2023,1.666666666666667,,,,,,US6556641008;US655664AH33;US655664AJ98;US655664AK61;US655664AL45;US655664AM28;US655664AN01;US655664AP58;US655664AQ32;US655664AR15;US655664AS97;US655664AT70;US655664AU44;US655664AV27;US655664AW00;US655664AX82;US655664AY65;USU04167AA77;USU04167AB50;USU04167AC34;USU04167AD17,Environment
https://wikirate.org/~15198404,Fashion Revolution+Zero Deforestation Progress,Nordstrom,2023,No,https://wikirate.org/~15077223,15198404.0,https://press.nordstrom.com/nordstrom-cares,1.0,,US6556641008;US655664AH33;US655664AJ98;US655664AK61;US655664AL45;US655664AM28;US655664AN01;US655664AP58;US655664AQ32;US655664AR15;US655664AS97;US655664AT70;US655664AU44;US655664AV27;US655664AW00;US655664AX82;US655664AY65;USU04167AA77;USU04167AB50;USU04167AC34;USU04167AD17,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Capri_Holdings_Ltd_formerly_Michael_Kors+2023,Fashion Revolution+Fashion Transparency Index 2023,Capri Holdings Ltd (formerly Michael Kors),2023,2.339980769231569,,,,,,VGG1890L1076,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Capri_Holdings_Ltd_formerly_Michael_Kors+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Capri Holdings Ltd (formerly Michael Kors),2023,1.9999777777777776,,,,,,VGG1890L1076,Environment
https://wikirate.org/~15192403,Fashion Revolution+Zero Deforestation Progress,Capri Holdings Ltd (formerly Michael Kors),2023,No,https://wikirate.org/~15077727,15192403.0,https://s22.q4cdn.com/557169922/files/doc_downloads/csr/2022/Capri_ESG22_Layout_14Dec_Individual_FINAL_02.pdf,1.0,"Page(s) page 40,",VGG1890L1076,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Guess_Inc+2023,Fashion Revolution+Fashion Transparency Index 2023,Guess? Inc,2023,3.0899996923292923,,,,,,US4016171054;US4016172045;US401617AC92;US401617AD75;US401617AE58;US401617AF24;USU40161AB43,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Guess_Inc+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Guess? Inc,2023,2.2222222222222223,,,,,,US4016171054;US4016172045;US401617AC92;US401617AD75;US401617AE58;US401617AF24;USU40161AB43,Environment
https://wikirate.org/~15173192,Fashion Revolution+Zero Deforestation Progress,Guess? Inc,2023,No,https://wikirate.org/~15078542,15173192.0,https://sustainability.guess.com/,1.0,,US4016171054;US4016172045;US401617AC92;US401617AD75;US401617AE58;US401617AF24;USU40161AB43,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Zalando_SE+2023,Fashion Revolution+Fashion Transparency Index 2023,Zalando SE,2023,3.9899743567257726,,,,,,DE000A3E4589;DE000A3E4597;DE000ZAL1111;US98887L1052,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Zalando_SE+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Zalando SE,2023,3.1110888844435554,,,,,,DE000A3E4589;DE000A3E4597;DE000ZAL1111;US98887L1052,Environment
https://wikirate.org/~15222003,Fashion Revolution+Zero Deforestation Progress,Zalando SE,2023,No,https://wikirate.org/~15067881,15222003.0,https://corporate.zalando.com/en/sustainability,1.0,,DE000A3E4589;DE000A3E4597;DE000ZAL1111;US98887L1052,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Aldi_Nord+2023,Fashion Revolution+Fashion Transparency Index 2023,Aldi Nord,2023,3.1199710967700303,,,,,,,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Aldi_Nord+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Aldi Nord,2023,1.5555533333333336,,,,,,,Environment
https://wikirate.org/~15141627,Fashion Revolution+Zero Deforestation Progress,Aldi Nord,2023,No,https://wikirate.org/~15079655,15141627.0,https://www.aldi-nord.de/content/dam/aldi/germany/verantwortung/umbau_cr_bereich/entwaldung/AN_Deforestation_Position_Statement_FINAL.pdf,3.0,,,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+El_Corte_Ingles_S_A+2023,Fashion Revolution+Fashion Transparency Index 2023,El Corte Ingles S.A.,2023,2.3799896615392613,,,,,,ES05051138V2;ES05051138W0,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+El_Corte_Ingles_S_A+2023,Fashion Revolution+5. Spotlight Issues Score (2023),El Corte Ingles S.A.,2023,1.6666755555555557,,,,,,ES05051138V2;ES05051138W0,Environment
https://wikirate.org/~15165361,Fashion Revolution+Zero Deforestation Progress,El Corte Ingles S.A.,2023,No,https://wikirate.org/~15088055,15165361.0,https://www.elcorteingles.es/informacioncorporativa/en/csr/csr-at-el-corte-ingles/,1.0,,ES05051138V2;ES05051138W0,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Hanesbrands+2023,Fashion Revolution+Fashion Transparency Index 2023,Hanesbrands,2023,3.7499898045007383,,,,,,US4103451021;US410345AA03;US410345AB85;US410345AC68;US410345AD42;US410345AE25;US410345AF99;US410345AG72;US410345AH55;US410345AJ12;US410345AK84;US410345AL67;US410345AM41;US410345AN24;US410345AP71;US410345AQ54;USU24437AA04;USU24437AB86;USU24437AC69;USU24437AD43;USU24437AE26;USU24437AF90;USU24437AG73,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+Hanesbrands+2023,Fashion Revolution+5. Spotlight Issues Score (2023),Hanesbrands,2023,3.1111155555555556,,,,,,US4103451021;US410345AA03;US410345AB85;US410345AC68;US410345AD42;US410345AE25;US410345AF99;US410345AG72;US410345AH55;US410345AJ12;US410345AK84;US410345AL67;US410345AM41;US410345AN24;US410345AP71;US410345AQ54;USU24437AA04;USU24437AB86;USU24437AC69;USU24437AD43;USU24437AE26;USU24437AF90;USU24437AG73,Environment
https://wikirate.org/~15159165,Fashion Revolution+Zero Deforestation Progress,Hanesbrands,2023,No,https://wikirate.org/~15068257,15159165.0,https://hbisustains.com/,1.0,,US4103451021;US410345AA03;US410345AB85;US410345AC68;US410345AD42;US410345AE25;US410345AF99;US410345AG72;US410345AH55;US410345AJ12;US410345AK84;US410345AL67;US410345AM41;US410345AN24;US410345AP71;US410345AQ54;USU24437AA04;USU24437AB86;USU24437AC69;USU24437AD43;USU24437AE26;USU24437AF90;USU24437AG73,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+American_Eagle_Outfitters+2023,Fashion Revolution+Fashion Transparency Index 2023,American Eagle Outfitters,2023,2.139993742923877,,,,,,US02553E1064;US02553E2054;US02553EAA47;US02553EAB20,Environment
https://wikirate.org/Fashion_Revolution+5_Spotlight_Issues_Score_2023+American_Eagle_Outfitters+2023,Fashion Revolution+5. Spotlight Issues Score (2023),American Eagle Outfitters,2023,2.666666666666667,,,,,,US02553E1064;US02553E2054;US02553EAA47;US02553EAB20,Environment
https://wikirate.org/~15143754,Fashion Revolution+Zero Deforestation Progress,American Eagle Outfitters,2023,No,https://wikirate.org/~15069293,15143754.0,https://www.aeo-inc.com/sustainability/#,2.0,"Page(s) 21, Page(s) Improve Materials Material Footprint and Progress to Goals",US02553E1064;US02553E2054;US02553EAA47;US02553EAB20,Environment
https://wikirate.org/Fashion_Revolution+Fashion_Transparency_Index_2023+Amazon_com_Inc+2023,Fashion Revolution+Fashion Transparency Index 2023,"Amazon.com, Inc.",2023,2.569985846154646,,,,,,US0231351067;US023135AA40;US023135AB23;US023135AC06;US023135AD88;US023135AE61;US023135AF37;US023135AG10;US023135AH92;US023135AJ58;US023135AK22;US023135AL05;US023135AM87;US023135AN60;US023135AP19;US023135AQ91;US023135AR74;US023135AS57;US023135AT31;US023135AU04;US023135AV86;US023135AW69;US023135AX43;US023135AY26;US023135AZ90;US023135BA31;US023135BB14;US023135BC96;US023135BD79;US023135BE52;US023135BF28;US023135BG01;US023135BH83;US023135BJ40;US023135BK13;US023135BL95;US023135BM78;US023135BN51;US023135BP00;US023135BQ82;US023135BR65;US023135BS49;US023135BT22;US023135BU94;US023135BV77;US023135BW50;US023135BX34;US023135BY17;US023135BZ81;US023135CA22;US023135CB05;US023135CC87;US023135CD60;US023135CE44;US023135CF19;US023135CG91;US023135CH74;US023135CJ31;US023135CK04;US023135CM69;US023135CN43;US023135CP90;US023135CQ73;US023135CR56;USU02320AD80;USU02320AE63;USU02320AF39;USU02320AG12;USU02320AH94;USU02320AJ50;USU02320AK24,Environment
